user_id,user_type,session_duration
N69MGCLALH,variation,11.890146353874526
I032SUAT93,control,64.80336440554991
A4EF4LZXBD,variation,19.388063337079245
7PU046DIXY,variation,35.05727356027185
16NIQNXVA8,control,48.26479703966826
0AZHJG511G,control,29.21240743673487
KHENOZAM65,control,60.14379784232003
O2DVK2UM5O,variation,20.433197337104943
ODUKO3HE9P,control,26.253943780370353
70ENGWA7W4,control,17.533452100197877
1COOQU9PZZ,control,15.475004958935683
4GMMIM1TFU,control,21.13765214783665
CQ99U6HN1O,variation,22.752164926852913
RVY12RG174,variation,32.99369368495829
9OIZN6M08P,variation,28.559392218068933
VAD0ZYKGBO,control,17.184312296100046
V2A8OV4J6J,control,26.867064887757277
8MPSW7V2V2,variation,14.883375594970989
1MIOG5CEFR,control,45.83914810903236
I559FFLNGV,variation,73.87705351915501
KU0VIGBEK1,variation,6.917674136796345
OLXZ3GDPL5,variation,21.630782838666693
OFL328JIC9,control,49.957003869907936
2P8AQ5GQLC,control,27.880150045867726
V1MK6X1CZZ,variation,29.6414512229529
F8V1UAWRSQ,variation,10.19739699138557
BWSFVD9R60,variation,23.570151849849896
8TEDDISJ0N,control,34.93190816456552
25SQ5AX9BM,variation,32.770124463345844
91PAJS518C,variation,27.36479431532516
5A8CCXPRZS,variation,34.63623245379009
VOPL6TFEKK,control,20.65771412537272
6VSOZM1VOY,variation,38.54347124123205
KZRPAEB7QG,variation,57.42948898012714
Q7XBCPVVTY,variation,51.21144064041686
IOONDDFPJW,variation,40.91750469537359
WY44E3PCDH,variation,27.415669316040162
UG4TFHECB0,variation,41.44519995615068
CWIKF929TX,variation,20.989326012002493
GFJAKPW33Y,control,31.080585641350716
X2SXPCNDRO,variation,44.90289314533105
YALL5905AQ,control,32.502488456202975
MVG2N234Q0,control,43.64882248678546
3Z4CN9H74J,variation,29.254921855428805
R039FJTLCA,variation,23.006724192586077
3HYJ2ETDBP,control,30.80117052082657
2VEZ74EDVX,variation,22.374298999493522
VJZDT0ZA4I,variation,33.33147692312083
9GCYKXXV8P,control,42.14877087546087
DVGU1MMN1A,control,13.067161518437587
KN8YJSDIMA,variation,23.88437600507786
B2SKBTSFY8,control,29.644527435815995
HD43C8ICF5,variation,40.32713306802417
R45BVI3B9S,variation,31.969039988844816
J3W16ECL6C,variation,13.709065639670252
S7GGOOVSU7,variation,18.622037483439023
NHVJ6L7TYW,control,17.200865408412504
XGE0D01LFT,variation,19.502737338086348
H1DO4CGNSM,variation,38.8564941993224
DSUY3VZSS8,control,51.68744720694939
AAUGUQV7OU,control,39.9634758327235
H1L4FMPNDO,control,44.35365578290927
DZRP0A6TJW,variation,26.241930601730118
JIUN6KUVD4,control,5.64483849619206
1X00P5N7P1,control,31.39426073453139
B0G5IJ7FU7,variation,37.02990317126764
21FNHWJPNY,variation,22.08428612160277
ZV79O94UW9,variation,39.553313910071104
ND4OM79YM1,variation,70.13277672221322
7VMVPTG3YY,control,37.93472034292396
G2FF9VGXBQ,variation,35.19248145797001
IEJ76T0O4D,control,47.77569245840329
FG80XSZW2S,variation,18.603478621445756
SWC0NU54RN,control,55.92912589965029
DDVX18YF5W,control,26.478880782329604
LZ8CUFFN0N,control,24.45456791015631
58QKFH7BZY,control,20.028812737519715
VJIJF7424U,control,16.306116940686877
P93A341KKY,variation,28.954847776550462
GT6RSKFXBU,variation,24.883385966460786
6WAO99GIMT,control,13.961514335180258
6XMFERKZ44,variation,69.87202745249172
F3CSUIGJM5,variation,46.70857194012998
1G4HO9T3J9,variation,18.484351099913923
YUOCIOI4YN,variation,32.08325202020159
HK4L3KDY2Q,variation,24.981827729898882
JTJ9AC802W,variation,78.99722055235152
VB0XGUDZVK,control,31.228224982379718
0N6G04DTHH,control,43.29944156174728
GUSGVS2WG3,variation,34.96539808404831
Z2ZZVUXCB5,control,25.32776522551257
2MQFGWPEP9,variation,63.879658563242785
LUQ3UO26UQ,variation,24.14752138295742
Z5ZUHOHBUH,control,64.01815205069522
YNCAW0ZLWN,variation,42.320147049574295
KBDO2R4TUP,control,22.29799949244048
DRMK0E83E5,control,17.39368300472772
4OVLJADGS5,control,20.749149648417603
R6Q90LB6LS,variation,35.31223848138592
1K7ARA7GY0,control,27.704991046112944
NHTL4GS6TW,control,38.80148841811943
A4FDLFIFDL,control,30.40372235902045
LJ09Y55SKL,variation,31.03889202919921
C046P6R73A,variation,40.34300654473607
9X5G1QU4IQ,variation,39.368411828761246
2S8DF6CKFZ,control,41.45058687794993
R85DBC9V3D,variation,21.623744288132375
YMDDWIAI74,control,18.582055687619828
QTO28G7IUR,variation,32.90606655493105
47J7MGZI5Y,control,17.70071504636049
E01Z3I6T5I,control,51.719347763044894
S4NGXYMEXU,control,49.05297706922678
R2HGFU3YKX,control,29.559386418808575
4UZ5EBEA16,variation,37.21796763023828
0EUQAWKWUB,variation,29.938502475234603
CU8QYTIS8H,control,55.08252327783056
AGSLRIHU2N,variation,32.38938338161422
N7UH2LWUF9,variation,12.627798151159901
W83QNERFRR,variation,82.31942119559474
GHGFGASKCI,control,13.904830086371982
BD4BGEY3Q3,variation,90.75776801641213
RXN3Z7Q9CS,control,20.7528107121421
U56918FHH6,control,27.759633183716932
2N7XSW2TC8,control,33.79039492208401
LFJ5XR2ZOA,control,48.39534646566457
RIZ8LM4T6Y,variation,32.669677045204914
RSBYA7HDIX,variation,23.201043809176667
4BPJ2A01U7,variation,31.12752467632709
Z69MHCNGNG,variation,36.85631483088768
LTMUM1R7IN,control,16.43958184485148
14HAO1AA0L,control,20.436105509816443
5RHQY1ZCEO,control,28.27621180589866
EUHBZN4CXA,variation,32.85198060841186
MVESV0S2Y4,control,29.384861195045804
WDS0D1UUAT,control,27.99766244024194
KZG273H3EY,control,37.456315519890794
14154DMBD6,control,15.993668298395836
S2VHFV3K0D,control,49.192912931532895
LEMCSNJA2L,control,55.15646833092037
BUNXDLOE6V,control,19.492170417334435
7KRL7E84JU,variation,17.774800368740383
UGLVMSP1VD,variation,35.59335416017754
AR9K42L72S,variation,21.512698334551974
FTWFQKJR84,control,41.38867547555705
HYOS2PHQU5,variation,33.19627316097801
SWFNMWEQS4,variation,25.393537508685775
15VSZS6LYS,variation,18.11565809306744
CG72QRTCB0,control,79.79643443035404
MIYFGP00AR,variation,27.33258051576872
KEC59NRWDZ,control,15.324358779333393
QZ9NNO4CP0,variation,21.34782607176566
IVSCXP116U,control,17.99637169205811
7IAK6L38UQ,variation,16.33349628612365
7ATYLAPVCG,control,39.156996896729765
Y0AO5WJFUE,variation,23.21349642333602
421WDUQOD5,variation,7.262514739267963
D8E0W27EE5,variation,34.49034613015298
DIS5TV9CWE,control,15.268905939729471
B5OF1TN8L3,control,58.67489203571995
SG9ZE5EYHI,control,13.311291655673974
KKRJQNQ10T,control,41.96382149549943
28KI4N52LQ,control,20.883637723535223
EMC45R4KMH,control,16.090074008536163
L8FFP7FHX3,control,18.603195075302715
3VKJRWKHAX,variation,35.05372656847365
MLU0DKCE9B,variation,43.55800658453505
CUOLYR7HGB,control,28.26307995516493
RVELRXLUZZ,variation,15.418496907667459
YTRNWU50BX,control,37.41630684397318
0D8PS48AME,control,42.30551936721486
YAJX5D7GEF,variation,18.833051518329725
XSTOM2HI99,control,19.392189176647452
I5H3RCKF7R,control,17.275768826017682
3GB393V5YM,variation,36.70196787344993
B7EH8CZGSR,variation,9.903349121868073
W3CE3MJ9UA,variation,17.146271172941784
POJKQXBX9O,control,17.61786645933991
L8PB9C15TZ,control,21.085118078365802
P95BVQPUIE,variation,25.365990967817666
3QHISYHJHQ,variation,52.246076549772674
TGRK597XB7,variation,50.69345635677175
LDAAHFA40I,variation,20.92160239529254
WE5Z8S4CJ7,control,26.15120785206571
RK6QZH9QSH,control,23.446139418540387
KEK83CQWLP,control,33.09676010922565
F0OJXFLZBG,control,50.95995656078163
ZBTDMGNLJC,variation,41.4309835977157
KGVBLU3UOT,variation,44.18000019875144
TWL0URIESX,control,33.597167683578654
SUF5RSYB0R,control,41.981313914596356
WSS5E0CT2F,variation,28.277420607357488
1XV6PPWCHE,control,31.06418876880235
9IY9FIADKF,variation,19.691217717633883
1PAZ43X5LD,control,24.2967962249691
H9L9LLWPLC,control,34.464349919613774
Y1WO1KWMHQ,variation,50.075541312768685
OHVHEUDED7,control,18.92086079929475
6CAOW8BTBO,variation,55.0247743690658
MI9TOR8CUV,control,40.67255256565966
EQB11HK28V,control,64.30995795744683
TQDVXJAXCB,control,35.908186179270544
K7X847WBI6,variation,80.83757950996758
29ZS28SH4S,variation,59.85821302258913
CQNLM1MSMM,variation,28.984612005576338
GSHSG54WG8,control,25.705717001623015
X69TEPOEYR,variation,37.89446602267335
B5KUH00AGP,control,17.1034781771699
D7T5DC73VW,variation,28.76819048831954
IVYP78FY2V,control,26.710543737006454
3SQLCDW4HQ,variation,15.3889102729024
JZL5BM3NZA,variation,21.49483904363603
7YK1NZKBRW,variation,50.84450952682561
I3L00NGVD7,control,37.4368412211334
MDGR9WODYO,variation,42.091200128581896
0B9TTVD0OW,control,17.47237271802489
JPF2V2HBPM,control,39.619667358134514
F6ICHAV4AQ,control,35.30780477900535
VPR7LR541H,control,104.18384492300056
AG4XCXBSYS,variation,13.18476332697859
1LZ9U6VPQG,variation,52.85018548272282
OMQ5SSV4SS,variation,29.461501158189687
N0IL3E565W,variation,28.79476005699947
UBEGL8K2B1,variation,21.432622399843265
YCKTA5J85E,control,28.615026601192895
628OB3HXQX,variation,17.33891700018109
3ZH5OWUOJP,variation,50.24182143888924
QNN3NYOCZM,control,21.190322892745783
BXGXH875DW,control,48.45267268479997
G2VYVV97MQ,variation,45.9053551522591
YD2P25VEY3,control,37.35711156078478
EEFLHT5XT1,variation,80.82889448260067
7JL24RE40E,control,41.25602677354521
5IEVISLUMY,variation,22.663247903695368
6XGBBT574G,variation,25.659136708909028
K5M1G96DNZ,control,25.187604784174905
VU9IS1XENJ,control,20.53882531248809
LDV0682V2R,control,15.829184581145313
8WDPSK997M,control,66.61306819079171
NA05TG2W2S,control,17.844718110328696
JTO6B59OWS,control,45.39015908023319
8LBXVKZ3D6,variation,18.681335948678615
RNSZHAUIOO,control,46.34455722657558
FN7A2DQT56,variation,29.03790618054091
XIPQE73SLO,control,22.151465780153902
XMZZX64RM3,variation,52.5371922683129
W3YOKPF9JM,variation,34.83815689265071
G2O2IT3IXD,control,35.19432196733878
63VXTM6ZFU,control,19.161970839282112
XE01YK0TA4,control,39.99622214372744
7QGJDPM89I,variation,20.482201374510574
0SRW0EKMZE,variation,69.19997243868806
LYS9DAOZSB,control,10.532939435670016
XSBWQW5R0N,control,26.765306129079026
FKJ4XQWTXL,variation,37.95948064455718
SYWDU3YNU3,control,29.947194447534326
LL30UKLBLT,control,31.25903282116556
TJJADJWP5X,variation,27.588733909307525
JEKLA97OY7,control,39.67206920044807
OH8DK5CNLA,variation,25.417955764623564
6T3BHNSDXY,control,32.1614920130983
TQCXY6GVID,control,46.04993796421963
UTJFRIYR81,control,11.138980735690991
FRIPJAEM7N,control,25.388765643672315
J0JRXL9IP4,variation,27.597962926673755
RD7YOE6HNS,variation,40.4417679451691
I6GIJF9S3D,control,17.20711686625202
43X67N7NV0,variation,24.53314518600803
79VKDH39BF,control,19.04059915708989
VYUYJOMA5X,variation,9.981566482541595
LEHLOZWBJD,control,26.646318536491137
TB3FXNKX7T,control,15.05314250618006
ZGQOO3Z79U,control,28.079166147544807
FBNUJ2PVZX,control,19.96936897239978
XC3N3RWC6U,control,12.72056471735763
FQSWMIF6FN,variation,48.79909294909688
XGENI6RXYM,variation,47.72082984252578
195M87JCSL,variation,42.025206615140675
G89XZCJANS,variation,12.345229019075829
G571M3NOZQ,control,42.588319254683974
XF4GLQK9BZ,control,31.30304603101562
ROWX4W6FX3,variation,46.59157320315419
A4KUNL02ZG,control,29.96152419949695
68RMVFSU0Z,variation,31.245000671237356
CDG3MJEGNY,variation,22.086813981783784
NRCMDYJ649,variation,42.37560443355032
V8VP8Q8NQB,control,47.748758941082315
YLW9WRZGRZ,control,15.265655170784287
3IO5LVOITK,control,31.335719325911015
OSVCYGQ739,control,57.79148503177339
HV93S1LMQV,control,27.069322619222657
BKCC28HSQM,variation,38.306951252286176
05QJAJU1SY,control,36.061356792797774
FOEQUUANEC,variation,40.78225660741579
34MQFWWMV9,variation,54.31245736012917
Z2RN2WB9OB,control,63.91246329836496
IJR1ZADJAB,control,14.128817773017756
7Y08JTKKHW,variation,15.138133359573597
O39GZ0JAVO,variation,17.168477043160486
FFGR2EVU20,variation,10.738477416138226
JCD72P7G0P,variation,34.80127260376336
60A2ZQNJ8B,variation,14.82063462491761
EKKH2GS816,control,40.4413371814873
0CLDXDDPGN,variation,22.036947844863725
K436B42CGG,variation,46.630164835616455
UTSIN0H7ZU,variation,17.914659549167702
UEM7SPNCPW,variation,33.26300428229943
KRJVXLY4H5,control,25.50801091140927
7L7J7YUOJB,control,31.450668963275977
W0JLHI40FD,control,32.61917775493215
4CMNUYJFPN,control,34.74494788581807
GM37UET51V,control,25.20468006329841
3YZG2LNFV0,variation,74.81979376300868
YEICO53I3F,control,24.130652191593587
9IL7Y9WM3Z,control,23.028305769916116
Z4D2A72QZ4,control,21.734822845654072
EQANMKVBNI,variation,28.51676373919212
Z9OQ5B0FO6,control,49.710947383947854
ZCAFBEGY01,variation,18.46674503729537
IH30CQ08VF,control,36.91413995259968
8BZMD94VLM,variation,35.23980730707103
ISGRTUQXTT,variation,36.951167957987714
ZOCOZZ3FHZ,variation,22.29518057430818
RTVB4SO2LD,control,77.82180806649761
FMZ6JVWF2E,control,21.02034360123616
KXU6ZR5JI0,variation,32.80960175210505
Q62WAAX013,variation,18.313837718931158
I63WEDN42K,control,30.62505242251689
HU9KCATDPV,variation,16.46368537338593
R2JN64XTNZ,control,16.6239361474493
89O3EL4ESD,control,19.17030234595338
LNMGN01NDK,variation,31.358649742442207
YMT1L930P4,control,48.238218163287925
8QEFO0QGMY,variation,40.85002865425388
VMU535SC09,variation,144.72455540918244
0BI8Q19YYJ,control,27.019811473160832
HCUPMLL23U,control,15.477774996929167
BZ80WDBJVH,variation,25.413875183190523
QXUUJWWUFI,control,20.09315908811634
B8X6TSPQQE,control,24.552738831162344
C3MX2IHBL0,variation,14.115363298651635
WG7MF5NNYQ,control,24.15437473850443
W9870ZC60B,variation,32.17970015298532
QAR2X7XF9T,control,25.891665381822143
V0ENC4KIYZ,variation,28.13289346263488
UYM1YF126L,control,67.68449866870208
1AJ0RHBJTD,control,20.36435603987995
5A4TIGL5UF,control,26.18172392365893
8SV1Y2G3DC,variation,51.177141363919894
SKGWE99KNV,control,9.811333039977594
YZ10576LFM,variation,64.09864735454042
M1DWFW9GVR,variation,35.69663529532014
CZ8ZYF6ZOQ,variation,33.287229957029474
TE4CU6BVR2,variation,32.24895668514237
IM071WGILQ,variation,24.504442304586743
A90XSOD0I2,control,50.94125197366724
46UB5QO5K6,variation,60.07124139750557
TB9ADM0T44,variation,45.06891544448892
APTP043OYQ,variation,22.339359529974114
L0JP2G4UFE,variation,29.577912258557582
M7LYHPT4PE,variation,30.193014108198
V0J9WK1RR6,variation,16.583322855052568
QP7UXQCEUT,variation,14.011341059984332
TEQCOC05BL,control,12.477748290607863
EPV354C3DM,variation,22.140170380400853
NDT6OWUSH4,variation,45.73624345823554
NSQA72DMGI,variation,22.015410121755107
80N0FNAFSN,control,73.10916915186873
LT6TVIYIWU,control,36.167881459167894
ECRDCARZN0,variation,38.27562898540974
RCC2R6XHQC,control,36.94625912480205
62QD21E0DE,control,19.84211440976481
GOGXNCCBKR,control,25.598523026655467
2MESJCI2FW,control,42.86819069070779
J6FD1PKBEB,variation,30.452278687835765
YQCVONORDR,control,11.224590463330635
3BQVD7CDEJ,control,50.312839631563406
YZ4RKAWFKD,control,9.02875672111926
BRH49GVR12,variation,30.204918221148592
KNQZYXD291,variation,17.26578563419253
FK262BT5UX,variation,13.194359425498169
VDLBWC4540,variation,44.26705930642187
N0QUBZXMAU,control,24.79954015149255
0SCZDFBZ3V,control,18.87682690544177
9KDZQNMCIY,variation,30.268857451335943
36W3K6QD4M,control,9.724808524970392
DHW1IDX18Z,control,26.87468257423124
44GZZ6HF9X,control,23.274016593595608
0TY6E6RN9H,variation,30.443732979083293
8JGRA1YEUD,control,68.4541123957184
YQQEDP1H6P,control,56.53231326615283
4TKLTMIAF2,variation,30.70430588735379
4TPUTHVCTZ,variation,59.455503240148545
MUMLYK9NCK,control,30.386168109972548
8HD59R76D1,control,27.278766509113353
2W76D8HH6P,variation,38.8637136164229
DPMPEC6PVK,control,34.12163166750827
KOVZLD3MLF,variation,16.64090745614333
3MF7AFQARQ,control,28.948964801529765
2SAU2AZLOH,variation,55.32883504293745
FPDPXSI361,control,18.760742009707613
RKGG0UKXNN,variation,25.01895843120458
JM846D6LMQ,variation,24.9592780837634
5JVHGT35PQ,control,35.504347694223306
8CHE494RLF,control,19.914600436070426
ZIAWJJUWZR,control,48.65295768521472
Y0LPPFQBRZ,control,26.518605113717747
TPXO9LMVPW,variation,14.684982522788827
SJ83193H8A,control,17.43556758592868
IHQCUO0GLA,variation,16.691743151678136
I5X0LQHUSC,variation,17.692644618150354
RCIPU3EKWP,control,20.18461053878945
D489QS34DH,variation,16.00029610335184
K14QZ8KA2I,control,44.69201789517879
23ANADIUT4,variation,38.441469486387106
HAPOBFO2X2,control,36.722825682242
4ER66OPYDA,control,19.984407926397775
DX65XXXIWG,control,58.06873419083836
FZITSXRTU7,variation,69.0982908402551
9WUXD4RSFM,variation,15.810143733221624
XHIK3UDVGR,variation,26.89863551735475
LX8GRCEAAM,control,36.7401034918293
0C3IU5MJGH,variation,37.793587361683294
DHL0V26GZ3,variation,36.305368018685456
VVPFE95PC5,control,23.695185146543864
V6DUTARPIL,variation,49.65617014385796
37UYKQ94L4,variation,23.946737512462136
5LQY9E0Q14,control,26.455992961810576
CM2ZH7RNR2,control,21.89207465352295
BZX4SBI3QQ,variation,57.21610882918308
AXRB1FGX4W,control,21.391413257996692
6R1DGPOBAN,control,40.888625224416124
MYQIUFCUPQ,variation,16.621836495614986
GUYP97HFQ3,control,47.07143851751507
9OCDYIMLF2,control,14.18367237440454
1A8JCADAXG,control,28.812233424497872
0ZHDH23Q4Q,variation,26.179676542952194
RISIJ0I2U6,variation,20.469836083472217
JO2RJ4RTKN,variation,21.65059740683547
KIZSRPLI7E,variation,36.92540225445039
1Y4TOW98US,variation,14.686998289271582
ETEIJOJM3K,control,36.129490229960005
BMIOQC0CZM,variation,42.425754148573546
OPTQ003WQC,variation,24.9170034662275
E45JDE143D,variation,22.03617857760827
DYOZX0OTUC,control,24.668530987808914
E9NVEDQCF1,variation,37.0225202475054
0USNIEA2QP,variation,43.386362339413495
AI9MAIS1M4,control,20.60585138671941
WTI0SWGE7Z,control,37.19675901912443
146USNV3S2,variation,26.032929441839492
N7OWHS7OLC,control,23.687765260623085
TDCTH0VVZG,control,21.569596141421727
HU43TD3SXW,control,38.38392421726659
G2ZC3CIO7Y,control,38.75320265649273
9R683D1AP7,control,54.79206469333339
HOSBW4Z76V,control,32.08113661647713
1B4R3UMJUA,control,20.59530768385952
FHALQIK5IQ,variation,64.93027659990796
BE4S398H8O,variation,17.00248879542376
98HSI5PQ34,control,34.25579537408273
ZYU76D6PAL,variation,26.244965773189296
UIAV1ZTGVG,variation,37.92535892032281
QD3ZAOCMCF,variation,39.53081573735591
L4GBR0PF63,control,31.75256696247284
XSX0Y4Z3HV,variation,103.68929807331978
KCWK58OV7A,variation,14.497574229084279
5X7RRLCJKM,variation,46.86808948854383
527LNUQ5GP,variation,45.70416073762513
MNH9QFI047,control,13.892509581582635
UE5DTXBDAL,variation,22.045562336110653
MJ6UA41TI5,control,11.598159132991603
DICGPFNIUP,control,11.728422069780864
69WBHP26HE,control,36.88954421369357
QL6E93FYKW,control,16.28125174907342
77OHZRYZSO,variation,37.6728532911808
WDE1WBW784,variation,73.77190777084921
KE7D5E9849,control,31.458807284410653
OB0WQI7T1A,control,49.99337970819969
NP1CU4IM26,variation,18.31375030606938
SFNDGKGH81,variation,39.158554417551414
MKN6X3WE41,control,30.714415369012904
LUUYLCTRRN,control,14.750229672081176
FRTYRHI974,variation,26.683079103210474
B1HCQMY4AH,control,69.18441185112111
RNRBU6JIXM,variation,27.91335785465151
WJBCS4CC05,control,44.00278178246388
7SEZ7Z73YC,variation,40.048435542372836
0G374WUD03,variation,45.398129630144176
GBPZFHDVNF,variation,28.875813014894433
PHLQK4536Z,variation,58.940316743101896
O0HEEH6E1D,control,17.241721266650664
4DVYA2APY5,variation,83.08315475691897
GFJ9HDT9GG,variation,50.383628087107574
EFVS8ABT2E,control,22.570371806945644
TQ4X6WXTQA,variation,29.02919259317185
GW9ME1PIZK,control,20.22220682054114
70EI4GYQY0,control,18.346641607080624
M75APVVHAH,control,35.08736114546852
K89LHYBON5,variation,42.11771546786478
XYT775JLTK,variation,23.89595788082981
4OXFLC4H9C,control,48.97937494556062
Y0R9RB3Z1V,variation,49.38367299244605
RTDNW4JH1Z,variation,63.97202718342613
SVBD4GUORB,control,41.01439696633345
8JASB6WBOL,control,31.55272183467927
FAAUPZA349,control,42.81032850749908
3DL8U8G9UC,variation,16.398723936288807
2D7QVLXYYG,control,28.336454532463364
9THTUT384X,control,77.98196067518036
77GMXR4R6F,control,27.661338286523556
NK6OR57B0S,control,28.49384298888903
YYY2XFNMWA,variation,23.13652675026909
E6TXUULYRU,variation,16.34734474153128
AI4ZCTD63L,control,44.14746800272802
AMAOPVFHN7,control,14.561563453329795
3VBE6M4R04,control,25.31032861521121
8S7I9YDRJ2,control,59.7591477513672
5LBURF5V40,variation,30.699544018418337
PI3S7IFUCC,control,79.84785344991329
VMI0S594L1,control,31.050215392075724
QYF66S0SW7,control,24.30500597513129
VTSK1UHV3Z,control,24.903627417787032
O0Y74KNC3H,control,29.127160889525175
K0L560ZROZ,variation,27.039902138685473
V9UV438C1K,variation,99.94722418490586
2AS50E8U6R,variation,72.94483022773171
XG40XN9WUL,control,49.25595713999414
I1QOCJ39CV,variation,42.69485844598307
0V9Q1FTH7R,control,18.12628725896034
X63UPVF7W2,variation,30.52443391479533
NGH83SO592,variation,23.008509201396656
71RMOBA3TR,variation,36.17544269716899
5CGFM4LLTT,variation,29.052262409145687
PDSLV4R7SS,control,45.88564508399947
PMRO74MW2O,control,25.42945103898189
RVPPLN03EG,variation,24.104945066763694
EOO8ALA2H1,control,20.410820004619495
1I7UMR2JZ1,variation,44.25060092113256
CBDYJW9SSX,variation,37.5028380105407
MGOW3RIMO8,control,45.684581285508195
LQZFC8AISU,control,16.819178163605393
DGBRFPTHL9,variation,55.89955397157719
FKRSB6CB3L,control,10.96529335018221
P11OHVEXQA,variation,17.33689692374818
WG6QRA7U6J,variation,13.923432969368445
VJ0FONLLXX,variation,26.679730917537423
8HW7GFV1MR,variation,77.5460726493815
7BX4759NOR,variation,74.10683735127662
2DLJ2GYLAB,control,83.9338814914768
F8RGZ77WH1,variation,26.45092423356232
LIIAQOBT3V,variation,16.944801921956063
12UIQ9WRQY,variation,40.03752880065269
6KX4PV4JSA,variation,17.008310684538568
L6A6KUHGW5,variation,18.803603380370962
42ONYBBM60,variation,24.850428841457813
I7VMO1PM4Y,control,19.44716839612746
SA5JPVIKFF,variation,86.59046038149498
30P4KLDOH1,control,15.074445651791796
VJO3YG1VGP,variation,27.652801102913617
GMJKJVBT9J,control,27.66252732604202
DER4KSRTID,control,68.99971521735459
BEOIRQ540J,control,42.751494605511
OCWJD2O1JZ,variation,18.631572577843063
MS7ZW9OXMX,variation,40.537571982867
PH7H8CD2CE,control,35.573914344684106
ZFDJVXY9U3,variation,105.06531732631993
4P8SR3EBTM,control,37.45065769213078
RSB4OC6DY4,variation,27.128115408107192
E7XGREBHZ0,control,58.640985588930256
IHM0AKSPFN,control,23.759039088089075
QMHT9EA6B3,control,25.241859939700987
CZXGE8RT5E,variation,22.944463717559017
3DN4R4DPI5,variation,23.00427394762618
96LUEY4JNZ,variation,24.929478587185542
9HHMMFG518,control,68.65168511532748
Q0YJ3POGYF,variation,48.16240974689886
50ZFN21DMT,control,28.26616352701808
JX7QM7F957,control,44.85085615887106
QUNUQNATID,variation,27.549606312675092
18M0GDP40W,control,24.44050700238715
KCCKD5XP38,variation,18.83006503218875
P65NJMJ735,variation,33.496334313236716
5YART1OHR6,control,59.820435096770424
FCB3K6TTNT,control,23.70426107478863
2XYYXY46RM,variation,18.461376461833982
6KN6LF52OC,variation,34.55210252553096
WZYPLXMYAN,control,54.08739630982524
3UXZY2UWYL,variation,38.16130695900514
UZ6EMJDUQQ,control,42.73150864458531
I0LOT4HFLJ,control,18.163633512218134
BDQC1C8KK8,variation,33.58751443095042
DIYR9ZZ54U,variation,43.3460735442861
M691RT18ZA,control,15.027459262576702
ZRG7NZW14D,variation,10.331425198530043
AX4ZI0KKVU,variation,36.365155126640126
PYWKI0QVCO,control,19.527210953825183
NPSQJK65MD,variation,28.705391602590748
Z1LO8TEDS6,variation,55.52699570748588
A3JLKWFOEX,variation,15.196728876190887
ITUPJ6XDE4,control,28.84772349435543
ZHTOPKUDSD,control,16.052722613861462
FKORNZSJ7T,variation,30.35717023981443
9TXZW9PO58,variation,21.334092532202217
5ZCZL163TL,variation,11.75049986007752
MCKUSUIH2O,control,16.24835255992361
7862NXDDET,variation,62.779943532684996
F6H6GS6704,variation,26.922717845585105
9QNYX3JUAI,variation,31.38958187547213
PRMAX8INKS,control,14.295937295368033
X005TTZIH6,control,49.55217714578769
Q6UB13UIJK,variation,16.283667386146206
RYAJKNZEW2,control,21.52760234643298
78ZEPWMVC2,variation,28.422371690862395
CHKVHA8MQW,control,25.873009798335517
9S7030YIN8,variation,22.393647615526245
IPB0M72TWU,control,20.905776268167738
Q12VDQDGEX,variation,21.5350048682369
775293GGUB,variation,53.79509937680236
UVV8Y9PDXF,variation,37.4652303190745
7II1GXV2Q6,variation,32.147295816175344
Q4G34ZGIA6,control,60.83103657952271
BU71V8XIQG,control,48.10834696815705
KGT46J2CDS,variation,33.95119828446896
C92Z95ACJQ,variation,62.23344586569258
DUQETPLCZ3,control,43.92888135292276
2GIZA3IFIF,variation,47.37199222372325
N38IDFKECC,control,36.80883024786107
55RW1PB0MG,variation,23.873254752377562
2C06R7BKV9,variation,14.283168830117537
9AJOJOOCTZ,variation,15.938245019510521
BQJ3MJ1YHR,control,61.58347308062495
0VQ0VOAM9Q,control,76.228684100244
O9UNNXVO2F,variation,45.52557249666896
7H3JFBZH8A,control,34.662713122588016
45V17CUZL0,control,12.776833392503042
SURN20YNH0,control,20.603422510095967
HCPY90BMLR,variation,15.951478093832366
JY64MQFJW3,variation,16.193048336345118
3SOGACRL0I,variation,40.22459287418943
G38PN4AJDW,variation,59.80384607545846
U9CC1R389V,variation,18.07494289486889
O4CH9UBTGN,variation,29.20545068058854
99L4CIN4Q3,control,27.452484082148665
V8HK138Z3X,variation,13.244300763954135
FJRG72SG6M,control,45.174535769915785
KFNOABL45D,variation,34.255003099236234
QU7R5Q8UL1,variation,38.433296700464226
PGJPFDW5AW,variation,17.290421660226645
CZS2V1K0E1,control,36.92537929182074
SEJI03POND,control,39.35947119853569
6XFTDOQK8A,variation,125.58784558958847
QEXIJC24FC,control,20.092542176614174
77R7RZ6R42,control,36.14989334917023
WPKLFE7CGJ,variation,21.625874860702627
V2AMAFTXD7,control,30.086092152380527
5VJJZR2OH6,variation,23.804621860503676
VTP05N66QH,control,21.84031669335783
OG02S89C7R,variation,53.76716194756679
G04TK7G7MQ,variation,35.13496588592615
S37TVJRXXB,variation,42.89189677841507
2T7SNEA8NK,variation,54.33516012156777
UVD6BTP7XO,variation,28.542432369362977
QQSD4GXKK3,control,38.73207738878636
